sBytesAvg,rBytesAvg,sFinRate,sttl,rttl,sAckDelayMax,rAckDelayMax,sPackets,rPackets,protocol,sWinTCP,rWinTCP,sInterPacketAvg,rInterPacketAvg,NST_B_Label
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029775849704084,0.004541422191419,0
42.0,42.0,,,,,,2,2,ARP,,,1.0967254638671877e-05,1.0967254638671877e-05,0
42.0,42.0,,,,,,2,2,ARP,,,0.0039980411529541,0.0039699077606201,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029768286080195,0.0045404685171026,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038166642189025,0.0071178862923069,0
70.0,70.6,0.2,64.0,64.0,0.0,0.047,25,20,IP:TCP,13249.6,16671.75,0.0037763317426045,0.0069314680601421,0
70.0,70.6,0.2,64.0,64.0,0.001,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037557880083719,0.0069218936719392,1
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037968357404073,0.0070785346784089,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029742799956223,0.0045365785297594,0
70.0,70.6,0.2,64.0,64.0,0.007,0.044,25,20,IP:TCP,13249.6,16671.75,0.0045437514781951,0.0079662172417891,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029568918820085,0.0045101642608642,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029850006103515,0.0045529039282547,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038759112358093,0.0071461075230648,1
66.0,319.0,0.0,64.0,64.0,0.042,,1,1,IP:TCP,501.0,502.0,,,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037618279457092,0.006984836176822,0
70.0,70.6,0.2,64.0,64.0,0.001,0.044,25,20,IP:TCP,13249.6,16671.75,0.00398650765419,0.0071459945879484,0
66.0,66.0,1.0,64.0,64.0,0.0,0.0,1,2,IP:TCP,503.0,502.0,,0.0003149509429931,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037753283977508,0.0069990032597592,0
194.5,85.0,0.0,64.0,64.0,0.452,0.001,6,3,IP:TCP,502.0,501.0,0.0969560146331787,0.2420715093612671,1
192.5,85.0,0.0,64.0,64.0,0.048,0.0,4,2,IP:TCP,502.0,501.0,0.0266136328379313,0.0320308208465576,1
70.0,70.6,0.2,64.0,64.0,0.001,0.045,25,20,IP:TCP,13249.6,16671.75,0.0037512083848317,0.0069027950889185,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0041743715604146,0.00740815463819,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037739972273508,0.0069224708958675,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037344495455423,0.0069335761823152,0
70.0,70.6,0.2,64.0,64.0,0.001,0.043,25,20,IP:TCP,13249.6,16671.75,0.0036967496077219,0.0069400009356046,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037246644496917,0.0068627909610145,0
70.0,70.6,0.2,64.0,64.0,0.001,0.043,25,20,IP:TCP,13249.6,16671.75,0.0038560430208841,0.0071353159452739,0
192.5,85.0,0.0,64.0,64.0,0.0,0.0,2,1,IP:TCP,502.0,501.0,0.0003411769866943,,0
70.0,70.6,0.2,64.0,64.0,0.007,0.044,25,20,IP:TCP,13249.6,16671.75,0.0041642884413401,0.0075554847717285,1
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037754575411478,0.0069301630321301,0
42.0,42.0,,,,,,2,2,ARP,,,1.1920928955078123e-05,1.1920928955078123e-05,0
192.5,85.0,0.0,64.0,64.0,0.051,0.011,6,3,IP:TCP,502.0,8646.0,0.0198136329650878,0.0442360639572143,1
57.207,66.277,0.015,64.0,64.0,0.0,0.049,338,332,IP:TCP,1064.657,1482.66,0.0003019433346983,0.0004325798991223,0
70.0,70.842,0.2,64.0,64.0,0.001,0.123,25,19,IP:TCP,13249.6,17522.421,0.0203797916571299,0.0271571079889933,1
70.0,70.6,0.2,64.0,64.0,0.0,0.046,25,20,IP:TCP,13249.6,16671.75,0.003735214471817,0.0071409877977873,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.003863126039505,0.007145693427638,0
85.0,192.25,0.0,64.0,64.0,0.0,0.025,2,4,IP:TCP,501.0,502.0,0.025054931640625,0.0084596474965413,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029489665195859,0.0044974653344405,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037792921066284,0.0069083163612767,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.002962276853364,0.0045183206859387,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029737209451609,0.0045355244686729,0
70.0,70.6,0.2,64.0,64.0,0.001,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037108361721038,0.0069241649226138,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.002987031278939,0.0045560535631681,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0031224448105384,0.0047611562829268,0
85.0,192.25,0.0,64.0,64.0,0.0,0.022,2,4,IP:TCP,501.0,502.0,0.0219218730926513,0.007405678431193,0
70.0,70.6,0.2,64.0,64.0,0.001,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037807524204254,0.0069366881721898,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.001,0.0,30,20,IP:TCP,11125.0,16671.75,0.003000547145975,0.0045765826576634,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037604669729868,0.0068884774258262,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0036569237709045,0.0069364121085719,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.003831923007965,0.0071292550940262,0
57.732,66.3,0.016,64.0,64.0,0.0,0.093,313,307,IP:TCP,1160.92,1561.948,0.0003164456440852,0.0004346378488478,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037738780180613,0.0069338898909719,0
70.0,70.6,0.2,64.0,64.0,0.001,0.043,25,20,IP:TCP,13249.6,16671.75,0.003830999135971,0.0070127311505769,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0038222074508666,0.0069370018808465,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0039034982522328,0.0071515786020379,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.002,30,20,IP:TCP,11125.0,16671.75,0.0029625234932735,0.0045183206859387,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029942742709455,0.0045656404997173,0
70.0,70.6,0.2,64.0,64.0,0.001,0.047,25,20,IP:TCP,13249.6,16671.75,0.0037502547105153,0.0069284188119988,0
237.333,85.0,0.0,64.0,64.0,0.043,0.0,6,4,IP:TCP,502.0,501.0,0.0243196010589599,0.0261756579081217,1
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037978291511535,0.0070790491606059,0
70.0,70.667,0.2,64.0,64.0,0.0,0.044,30,24,IP:TCP,13249.6,16671.75,0.0031984099026384,0.0058323922364608,0
70.0,70.6,0.2,64.0,64.0,0.001,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038371284802754,0.0071460447813335,0
70.0,70.6,0.2,64.0,64.0,0.004,0.048,25,20,IP:TCP,13249.6,16671.75,0.0063152511914571,0.0104912080262836,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.002940482106702,0.0044851554067511,0
85.0,192.333,0.0,64.0,64.0,0.001,0.022,3,6,IP:TCP,501.0,502.0,0.0221189260482788,0.008954381942749,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0036322077115376,0.0067291008798699,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037252108256022,0.0069395240984464,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037621657053629,0.0069169496235094,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0039296646912892,0.0072573611610814,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029753405472327,0.0045382600081594,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037432511647542,0.0069284690053839,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029415508796428,0.0044866235632645,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029523126010237,0.004503099541915,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.002,0.001,30,20,IP:TCP,11125.0,16671.75,0.0031437956053635,0.0047935812096846,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029659600093446,0.0045237917649118,0
69.333,70.6,0.167,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030384145934006,0.004631055028815,1
70.0,,,,,,,1,0,IPv6:ICMPv6,,,,,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029394873257341,0.0044826331891511,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029826246458908,0.0045493778429533,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038369596004486,0.007139481996235,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0044784545898437,0.0077731609344482,0
70.0,70.6,0.2,64.0,64.0,0.0,0.046,25,20,IP:TCP,13249.6,16671.75,0.0037399530410766,0.006932258605957,0
192.25,85.0,0.0,64.0,64.0,0.023,0.001,4,2,IP:TCP,502.0,501.0,0.0078793366750081,0.0231139659881591,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.001,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029997907835861,0.0045756917250783,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0036488672097524,0.0067263151469983,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0036946237087249,0.0069406283529181,1
69.333,70.6,0.167,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029611094244595,0.0045163756922671,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029594487157361,0.0045137907329358,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029437213108457,0.0044902123902973,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.002968040005914,0.0045272174634431,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037441651026407,0.0070011615753173,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029818929474929,0.0045470563988936,0
70.0,70.6,0.2,64.0,64.0,0.001,0.043,25,20,IP:TCP,13249.6,16671.75,0.0044239958127339,0.0078511112614681,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030322074890136,0.0046247432106419,0
70.0,70.6,0.2,64.0,64.0,0.002,0.046,25,20,IP:TCP,13249.6,16671.75,0.0047214527924855,0.008408784866333,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030016488042371,0.0045784147162186,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0036972562472025,0.0068495273590087,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037919580936431,0.0069864674618369,0
70.0,70.6,0.2,64.0,64.0,0.001,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037199159463246,0.0068797939702084,1
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0036892890930175,0.006912632992393,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.00401504834493,0.007316790129009,1
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037017067273457,0.0068899455823396,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030663424524767,0.0046757271415308,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029564150448503,0.0045094239084344,0
60.0,71.5,0.5,64.0,64.0,0.0,0.402,2,2,IP:TCP,251.0,509.0,0.4018561840057373,0.265225887298584,0
85.0,192.25,0.0,64.0,64.0,0.0,0.045,2,4,IP:TCP,9786.0,502.0,0.0215809345245361,0.0221999486287434,1
70.0,70.6,0.2,64.0,64.0,0.001,0.043,25,20,IP:TCP,13249.6,16671.75,0.0039045810699462,0.0071454801057514,0
69.333,70.6,0.167,64.0,64.0,0.0,0.002,30,20,IP:TCP,11125.0,16671.75,0.0030062691918734,0.004584789276123,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030147536047573,0.0045985799086721,0
85.0,192.5,0.0,64.0,64.0,0.0,0.0,1,2,IP:TCP,501.0,502.0,,0.0002810955047607,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037902494271596,0.006939737420333,1
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.00374303261439,0.0069375791047748,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029362727855813,0.0044785298799213,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037911236286163,0.0070484688407496,0
70.0,70.6,0.2,64.0,64.0,0.0,0.047,25,20,IP:TCP,13249.6,16671.75,0.0037773350874582,0.0069397876137181,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0036917527516682,0.0069386331658614,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038127899169921,0.0071277869375128,1
70.0,70.6,0.2,64.0,64.0,0.001,0.043,25,20,IP:TCP,13249.6,16671.75,0.0038506189982096,0.0071444260446648,0
70.0,70.6,0.2,64.0,64.0,0.006,0.048,25,20,IP:TCP,13249.6,16671.75,0.004030962785085,0.0073320614664178,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029943811482396,0.0045665188839561,0
42.0,42.0,,,,,,2,2,ARP,,,1.9788742065429688e-05,4.0531158447265625e-06,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0036949217319488,0.0068805845160233,1
85.0,192.5,0.0,64.0,64.0,0.0,0.076,3,6,IP:TCP,9821.0,502.0,0.0687065124511718,0.0275206089019775,1
66.0,66.0,0.0,64.0,64.0,0.0,,10,10,IP:TCP,502.0,509.0,3.266334533691406e-05,3.488858540852865e-05,1
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0038054982821146,0.0069546323073537,0
72.667,68.0,0.0,64.0,64.0,0.0,0.008,3,4,IP:TCP,21748.0,16671.75,9.846687316894533e-05,0.0026486714680989,1
70.0,70.6,0.2,64.0,64.0,0.004,0.048,25,20,IP:TCP,13249.6,16671.75,0.0079574187596639,0.0121918979444001,1
70.0,70.6,0.2,64.0,64.0,0.0,0.045,25,20,IP:TCP,13249.6,16671.75,0.0036314129829406,0.006939737420333,1
70.0,70.6,0.2,64.0,64.0,0.0,0.042,25,20,IP:TCP,13249.6,16671.75,0.0037557085355122,0.0069332624736585,1
70.0,70.6,0.2,64.0,64.0,0.0,0.048,25,20,IP:TCP,13249.6,16671.75,0.0037088294823964,0.0069314806084883,1
70.0,70.6,0.2,64.0,64.0,0.0,0.046,25,20,IP:TCP,13249.6,16671.75,0.003692756096522,0.0070808937675074,1
85.0,192.25,0.0,64.0,64.0,0.001,0.024,2,4,IP:TCP,501.0,502.0,0.0243301391601562,0.008306344350179,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029767957226983,0.0045406316456041,0
192.25,85.0,0.0,64.0,64.0,0.019,0.0,4,2,IP:TCP,502.0,501.0,0.0066006978352864,0.0195329189300537,0
70.0,70.6,0.2,64.0,64.0,0.001,0.043,25,20,IP:TCP,13249.6,16671.75,0.0043378372987111,0.0077425680662456,1
85.0,192.5,0.0,64.0,64.0,0.0,0.049,2,4,IP:TCP,9821.0,502.0,0.0488882064819335,0.0163623491923014,1
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0040382941563924,0.0073328394638864,0
85.0,192.25,0.0,64.0,64.0,0.0,0.022,2,4,IP:TCP,501.0,502.0,0.0221590995788574,0.0075516700744628,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029529045368063,0.0045038398943449,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037326216697692,0.006940578159533,0
70.0,70.667,0.2,64.0,64.0,0.0,0.044,30,24,IP:TCP,13249.6,16671.75,0.0031054184354584,0.0057261301123577,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.003749668598175,0.0069367885589599,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037142932415008,0.0069362113350316,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029795169830322,0.0045443710527921,0
69.333,70.6,0.167,64.0,64.0,0.001,0.004,30,20,IP:TCP,11125.0,16671.75,0.0030865175970669,0.0047078509079782,1
70.0,70.667,0.2,64.0,64.0,0.0,0.044,30,24,IP:TCP,13249.6,16671.75,0.0032843803537303,0.0059054312498673,0
70.0,70.6,0.2,64.0,64.0,0.0,0.048,25,20,IP:TCP,13249.6,16671.75,0.0040883322556813,0.007359316474513,1
70.0,70.6,0.2,64.0,64.0,0.0,0.048,25,20,IP:TCP,13249.6,16671.75,0.0037662088871002,0.0069367383655748,1
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038220882415771,0.0071435225637335,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029535869072223,0.0045052578574732,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.003728707631429,0.0069359478197599,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037200848261515,0.0070019521211322,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029600982008309,0.0045149953741776,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029777987249966,0.0045413218046489,0
70.0,70.6,0.2,64.0,64.0,0.0,0.045,25,20,IP:TCP,13249.6,16671.75,0.0036433736483256,0.0069347933719032,1
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0036766628424326,0.006778315493935,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0041831731796264,0.0075299990804571,0
70.0,70.6,0.2,64.0,64.0,0.001,0.043,25,20,IP:TCP,13249.6,16671.75,0.0038791199525197,0.0071303718968441,1
70.0,70.667,0.2,64.0,64.0,0.001,0.045,30,24,IP:TCP,13249.6,16671.75,0.0032068285448797,0.0058973975803541,0
85.0,192.5,0.0,64.0,64.0,0.0,0.0,1,2,IP:TCP,501.0,502.0,,0.0001819133758544,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030403466060243,0.004627365815012,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038032134373982,0.0071035686292146,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029439597294248,0.0044903127770674,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038019120693206,0.0070993147398296,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038708349068959,0.0071463710383365,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0040208399295806,0.0073241058148835,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0039175351460774,0.007259682605141,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.001,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030379624202333,0.0046332635377582,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0038523375988006,0.0071472117775364,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030066555943982,0.0045846763410066,0
70.0,70.6,0.2,64.0,64.0,0.001,0.043,25,20,IP:TCP,13249.6,16671.75,0.003779133160909,0.0069395240984464,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038094619909922,0.0069299999036287,0
70.0,70.6,0.2,64.0,64.0,0.001,0.044,25,20,IP:TCP,13249.6,16671.75,0.0039194921652476,0.007137424067447,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0038426220417022,0.007003156762374,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.0029756200724634,0.0045382098147743,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0036726693312327,0.0069018539629484,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0030079381219271,0.0045874746222245,0
70.0,70.6,0.2,64.0,64.0,0.001,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037675003210703,0.0069008877402857,1
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038454929987589,0.0071468980688797,0
42.0,42.0,,,,,,2,2,ARP,,,3.3855438232421875e-05,8.106231689453125e-06,1
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038703382015228,0.007093166050158,0
70.0,70.6,0.2,64.0,64.0,0.0,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037339925765991,0.0068629415411698,0
70.0,70.6,0.2,64.0,64.0,0.001,0.05,25,20,IP:TCP,13249.6,16671.75,0.0053777893384297,0.0090427900615491,1
151.667,85.0,0.0,64.0,64.0,0.0,0.0,3,1,IP:TCP,502.0,501.0,0.000599980354309,,1
70.0,70.6,0.2,64.0,64.0,0.001,0.047,25,20,IP:TCP,13249.6,16671.75,0.0039471586545308,0.0072666845823589,1
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029784810954126,0.0045413092563026,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.001,0.0,30,20,IP:TCP,11125.0,16671.75,0.003031927963783,0.0046246302755255,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.0,0.001,30,20,IP:TCP,11125.0,16671.75,0.0029813092330406,0.0045457890159205,0
70.0,70.6,0.2,64.0,64.0,0.0,0.047,25,20,IP:TCP,13249.6,16671.75,0.0042647918065389,0.0075676817643015,0
70.0,70.6,0.2,64.0,64.0,0.001,0.043,25,20,IP:TCP,13249.6,16671.75,0.0037916700045267,0.0069383696505897,0
85.0,192.25,0.0,64.0,64.0,0.0,0.022,2,4,IP:TCP,501.0,502.0,0.0227630138397216,0.0076970259348551,0
70.0,70.6,0.2,64.0,64.0,0.001,0.043,25,20,IP:TCP,13249.6,16671.75,0.0039490362008412,0.0071458440077932,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037507514158884,0.0070313654447856,0
70.0,70.6,0.2,64.0,64.0,0.001,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037454565366109,0.006939737420333,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0038376748561859,0.0071434723703484,0
192.25,85.0,0.0,64.0,64.0,0.021,0.0,4,2,IP:TCP,502.0,501.0,0.0073079268137613,0.0216209888458251,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.001,0.001,30,20,IP:TCP,11125.0,16671.75,0.003060587521257,0.0046641073728862,0
69.333,70.6,0.1669999999999999,64.0,64.0,0.003,0.002,30,20,IP:TCP,11125.0,16671.75,0.0031907229587949,0.0048655334271882,0
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0036495923995971,0.0067435816714638,0
70.0,70.667,0.2,64.0,64.0,0.0,0.045,30,24,IP:TCP,13249.6,16671.75,0.0030647639570565,0.0057330857152524,1
70.0,70.6,0.2,64.0,64.0,0.0,0.044,25,20,IP:TCP,13249.6,16671.75,0.0037980377674102,0.0069136870534796,1
69.333,70.6,0.167,64.0,64.0,0.0,0.0,30,20,IP:TCP,11125.0,16671.75,0.0030827604491135,0.0047020033786171,1
