end,endOffset,rBytesSum,start,sBytesSum,startOffset,sPayloadSum,rPayloadSum,rPackets,sPackets,NST_B_Label
1663324495.200764,4815.690427,543,1663324494.802213,543,4815.291876,75,75,9,9,0
1663324495.505232,4815.994895,732,1663324495.007083,988,4815.496746,104,108,12,17,0
1663324495.861233,4816.350896,207668,1663324495.361297,142155,4815.85096,25415,22860,3554,2245,1
1663324495.868858,4816.358521,111892,1663324495.368939,63310,4815.858602,12662,11688,1927,974,1
1663324495.802574,4816.292237,933,1663324495.403482,1239,4815.893145,147,153,15,21,0
1663324495.561537,4816.0512,1160,1663324495.162638,650,4815.652301,130,120,20,10,0
1663324496.361182,4816.850845,249132,1663324495.86131,141960,4816.350973,28392,26208,4287,2184,1
1663324496.368961,4816.858624,135996,1663324495.869136,80925,4816.358799,16185,14940,2328,1245,1
1663324496.011702,4816.501365,1740,1663324495.549133,1508,4816.038796,208,180,30,25,0
1663324496.014263,4816.503926,580,1663324496.011778,325,4816.501441,65,60,10,5,0
1663324496.401747,4816.89141,933,1663324496.002339,1239,4816.492002,147,153,15,21,0
1663324496.861091,4817.350754,238000,1663324496.361327,133835,4816.85099,26767,24696,4102,2059,1
1663324496.869013,4817.358676,116000,1663324496.369362,65000,4816.859025,13000,12000,2000,1000,1
1663324497.011782,4817.501445,933,1663324496.600727,1187,4817.09039,147,153,15,20,0
1663324497.361635,4817.851298,232552,1663324496.861666,131235,4817.351329,26247,24240,4006,2019,1
1663324497.369581,4817.859244,119968,1663324496.869711,68120,4817.359374,13624,12588,2065,1048,1
1663324497.007403,4817.497066,1856,1663324496.517239,1040,4817.006902,208,192,32,16,0
1663324497.00944,4817.499103,1160,1663324496.521807,650,4817.01147,130,120,20,10,0
1663324497.602554,4818.092217,933,1663324497.201334,1239,4817.690997,147,153,15,21,0
1663324497.861581,4818.351244,238616,1663324497.361687,134355,4817.85135,26871,24792,4112,2067,1
1663324497.869178,4818.358841,120528,1663324497.369749,67340,4817.859412,13468,12420,2079,1036,1
1663324497.509675,4817.999338,928,1663324497.507089,520,4817.996752,104,96,16,8,0
1663324497.512562,4818.002225,580,1663324497.50979,325,4817.999453,65,60,10,5,0
1663324498.362045,4818.851708,236688,1663324497.862371,133705,4818.352034,26741,24684,4077,2057,1
1663324498.370312,4818.859975,126692,1663324497.870336,71370,4818.359999,14274,13176,2183,1098,1
1663324498.202127,4818.69179,933,1663324497.800502,1239,4818.290165,147,153,15,21,0
1663324498.510393,4819.000056,1596,1663324498.019462,1040,4818.509125,208,192,27,16,0
1663324498.8625,4819.352163,244620,1663324498.362515,141180,4818.852178,28236,26064,4203,2172,1
1663324498.870353,4819.360016,126076,1663324498.370377,74230,4818.86004,14846,13704,2161,1142,1
1663324498.802191,4819.291854,933,1663324498.400842,1239,4818.890505,147,153,15,21,0
1663324498.512595,4819.002258,1160,1663324498.024046,650,4818.513709,130,120,20,10,0
1663324439.008658,4759.498321,0,1663324439.008658,42,4759.498321,0,0,0,1,0
1663324499.362631,4819.852294,249116,1663324498.862677,139555,4819.35234,27911,25776,4295,2147,1
1663324499.371463,4819.861126,124936,1663324498.871779,69745,4819.361442,13949,12876,2155,1073,1
1663324499.008863,4819.498526,980,1663324498.55648,520,4819.046143,104,96,17,8,0
1663324499.010311,4819.499974,580,1663324499.008934,325,4819.498597,65,60,10,5,0
1663324499.402162,4819.891825,933,1663324499.000458,1239,4819.490121,147,153,15,21,0
1663324499.862687,4820.35235,242856,1663324499.362782,138320,4819.852445,27664,25548,4179,2128,1
1663324499.871769,4820.361432,122572,1663324499.372129,68770,4819.861792,13754,12696,2113,1058,1
1663324500.007047,4820.49671,992,1663324499.508062,520,4819.997725,104,108,17,8,0
1663324499.511262,4820.000925,580,1663324499.509921,325,4819.999584,65,60,10,5,0
1663324500.003875,4820.493538,933,1663324499.601066,1239,4820.090729,147,153,15,21,0
1663324500.362768,4820.852431,231092,1663324499.862835,140920,4820.352498,28184,26004,3944,2168,1
1663324500.37266,4820.862323,119292,1663324499.872706,76635,4820.362369,15327,14148,2022,1179,1
1663324500.508423,4820.998086,1236,1663324500.00847,780,4820.498133,156,144,21,12,0
1663324500.601723,4821.091386,933,1663324500.200203,1239,4820.689866,147,153,15,21,0
1663324500.862849,4821.352512,236700,1663324500.362858,149825,4820.852521,29965,27660,4020,2305,1
1663324500.87259,4821.362253,106940,1663324500.372732,67470,4820.862395,13494,12456,1817,1038,1
1663324500.511493,4821.001156,1160,1663324500.037578,650,4820.527241,130,120,20,10,0
1663324501.362883,4821.852546,227072,1663324500.862919,130910,4821.352582,26182,24168,3902,2014,1
1663324501.372115,4821.861778,111152,1663324500.872845,64090,4821.362508,12818,11832,1910,986,1
1663324501.202278,4821.691941,933,1663324500.800655,1239,4821.290318,147,153,15,21,0
1663324501.00741,4821.497073,1328,1663324500.508516,780,4820.998179,156,132,23,12,0
1663324501.50737,4821.997033,644,1663324501.007529,325,4821.497192,65,72,11,5,0
1663324501.862928,4822.352591,232416,1663324501.362977,131690,4821.85264,26338,24312,4002,2026,1
1663324501.872862,4822.362525,116204,1663324501.372876,65195,4821.862539,13039,12048,2003,1003,1
1663324501.80153,4822.291193,933,1663324501.401785,1239,4821.891448,147,153,15,21,0
1663324502.003119,4822.492782,1044,1663324501.505055,585,4821.994718,117,108,18,9,0
1663324502.00757,4822.497233,696,1663324501.507595,455,4821.997258,91,72,12,7,0
1663324502.362896,4822.852559,247180,1663324501.863002,142025,4822.352665,28405,26232,4249,2185,1
1663324502.372975,4822.862638,117972,1663324501.872986,66105,4822.362649,13221,12204,2034,1017,1
1663324502.00691,4822.496573,812,1663324502.005459,455,4822.495122,91,84,14,7,0
1663324502.008321,4822.497984,400,1663324502.007608,195,4822.497271,39,36,7,3,0
1663324502.401822,4822.891485,933,1663324502.000955,1187,4822.490618,147,153,15,20,0
1663324502.862978,4823.352641,219388,1663324502.363008,140335,4822.852671,28067,25896,3721,2159,1
1663324502.872996,4823.362659,113880,1663324502.373072,71890,4822.862735,14378,13260,1935,1106,1
1663324503.007084,4823.496747,1276,1663324502.507233,715,4822.996896,143,132,22,11,0
1663324503.010381,4823.500044,812,1663324502.510446,455,4823.000109,91,84,14,7,0
1663324503.008344,4823.498007,933,1663324502.599937,1239,4823.0896,147,153,15,21,0
1663324503.362981,4823.852644,240384,1663324502.863038,135135,4823.352701,27027,24948,4143,2079,1
1663324503.373071,4823.862734,121812,1663324502.873086,69160,4823.362749,13832,12768,2097,1064,1
1663324503.50761,4823.997273,1044,1663324503.007623,585,4823.497286,117,108,18,9,0
1663324503.603168,4824.092831,933,1663324503.200958,1239,4823.690621,147,153,15,21,0
1663324503.863025,4824.352688,239944,1663324503.363046,139230,4823.852709,27846,25704,4120,2142,1
1663324503.873248,4824.362911,112972,1663324503.37337,64025,4823.863033,12805,11832,1945,985,1
1663324503.508279,4823.997942,464,1663324503.507672,260,4823.997335,52,48,8,4,0
1663324503.509369,4823.999032,928,1663324503.01122,520,4823.500883,104,96,16,8,0
1663324504.363025,4824.852688,275512,1663324503.863128,156975,4824.352791,31395,28980,4741,2415,1
1663324504.373463,4824.863126,120176,1663324503.873535,68250,4824.363198,13650,12588,2069,1050,1
1663324504.203974,4824.693637,933,1663324503.800705,1239,4824.290368,147,153,15,21,0
1663324504.86309,4825.352753,258716,1663324504.363139,165360,4824.852802,33072,30540,4388,2544,1
1663324504.873575,4825.363238,93608,1663324504.373589,52715,4824.863252,10543,9732,1613,811,1
1663324504.802952,4825.292615,933,1663324504.400749,1239,4824.890412,147,153,15,21,0
1663324504.507471,4824.997134,1648,1663324504.008127,1040,4824.49779,208,192,28,16,0
1663324504.509401,4824.999064,1160,1663324504.011569,650,4824.501232,130,120,20,10,0
1663324505.363171,4825.852834,230212,1663324504.863223,132210,4825.352886,26442,24396,3958,2034,1
1663324505.373773,4825.863436,121548,1663324504.87398,68510,4825.363643,13702,12660,2094,1054,1
1663324505.506433,4825.996096,992,1663324505.006462,520,4825.496125,104,108,17,8,0
1663324505.509727,4825.99939,696,1663324505.010307,390,4825.49997,78,72,12,6,0
1663324505.403298,4825.892961,933,1663324505.002224,1239,4825.491887,147,153,15,21,0
1663324505.863121,4826.352784,229940,1663324505.363254,133770,4825.852917,26754,24696,3947,2058,1
1663324505.873892,4826.363555,117952,1663324505.374105,67470,4825.863768,13494,12444,2029,1038,1
1663324506.005674,4826.495337,1444,1663324505.50688,845,4825.996543,169,144,25,13,0
1663324506.01034,4826.500003,812,1663324505.510426,455,4826.000089,91,84,14,7,0
1663324506.003666,4826.493329,933,1663324505.600689,1239,4826.090352,147,153,15,21,0
1663324506.363183,4826.852846,242800,1663324505.863292,136955,4826.352955,27391,25284,4183,2107,1
1663324506.374501,4826.864164,125600,1663324505.874506,71305,4826.364169,14261,13176,2162,1097,1
1663324506.507303,4826.996966,696,1663324506.007345,390,4826.497008,78,72,12,6,0
1663324506.60421,4827.093873,933,1663324506.201653,1187,4826.691316,147,153,15,20,0
1663324506.863229,4827.352892,258948,1663324506.363296,147030,4826.852959,29406,27132,4458,2262,1
1663324506.874542,4827.364205,128916,1663324506.374595,72995,4826.864258,14599,13476,2220,1123,1
1663324507.007339,4827.497002,1044,1663324506.507393,585,4826.997056,117,108,18,9,0
1663324506.510344,4827.000007,812,1663324506.010557,455,4826.50022,91,84,14,7,0
1663324507.363296,4827.852959,243012,1663324506.863335,139672,4827.352998,27820,25704,4179,2151,1
1663324507.374599,4827.864262,123440,1663324506.874892,71370,4827.364555,14274,13200,2120,1098,1
1663324507.202277,4827.69194,933,1663324506.800798,1239,4827.290461,147,153,15,21,0
1663324507.507302,4827.996965,696,1663324507.007397,390,4827.49706,78,72,12,6,0
1663324507.010452,4827.500115,580,1663324507.009175,325,4827.498838,65,60,10,5,0
1663324507.863409,4828.353072,227296,1663324507.363537,131742,4827.8532,26338,24288,3904,2027,1
1663324507.87482,4828.364483,124676,1663324507.374908,71630,4827.864571,14326,13188,2144,1102,1
1663324507.802883,4828.292546,933,1663324507.400663,1239,4827.890326,147,153,15,21,0
1663324507.50923,4827.998893,696,1663324507.507508,390,4827.997171,78,72,12,6,0
1663324507.51189,4828.001553,580,1663324507.509401,325,4827.999064,65,60,10,5,0
1663324508.363506,4828.853169,248668,1663324507.863538,140010,4828.353201,28002,25848,4285,2154,1
1663324508.374921,4828.864584,118192,1663324507.875001,66170,4828.364664,13234,12216,2038,1018,1
1663324508.011603,4828.501266,928,1663324508.007618,520,4828.497281,104,96,16,8,0
1663324508.511713,4829.001376,876,1663324508.011729,520,4828.501392,104,96,15,8,0
1663324508.403326,4828.892989,933,1663324508.000638,1239,4828.490301,147,153,15,21,0
1663324508.863488,4829.353151,255028,1663324508.363565,149110,4828.853228,29822,27528,4375,2294,1
1663324508.874833,4829.364496,117808,1663324508.375079,67470,4828.864742,13494,12456,2026,1038,1
1663324509.008654,4829.498317,1260,1663324508.508658,845,4828.998321,169,168,21,13,0
1663324509.01158,4829.501243,748,1663324508.511752,390,4829.001415,78,72,13,6,0
1663324509.00395,4829.493613,933,1663324508.601985,1239,4829.091648,147,153,15,21,0
1663324509.363443,4829.853106,222796,1663324508.863583,140855,4829.353246,28171,26028,3784,2167,1
1663324509.375282,4829.864945,122148,1663324508.875598,79430,4829.365261,15886,14664,2067,1222,1
1663324509.603291,4830.092954,933,1663324509.200921,1239,4829.690584,147,153,15,21,0
1663324509.863595,4830.353258,218532,1663324509.363613,135980,4829.853276,27196,25092,3720,2092,1
1663324509.875583,4830.365246,118292,1663324509.375623,77415,4829.865286,15483,14292,2000,1191,1
1663324509.507639,4829.997302,1212,1663324509.008711,715,4829.498374,143,120,21,11,0
1663324509.509084,4829.998747,696,1663324509.012184,390,4829.501847,78,72,12,6,0
1663324510.363674,4830.853337,224092,1663324509.863702,132795,4830.353365,26559,24516,3838,2043,1
1663324510.375763,4830.865426,115840,1663324509.875822,67730,4830.365485,13546,12516,1987,1042,1
1663324510.203721,4830.693384,933,1663324509.80062,1239,4830.290283,147,153,15,21,0
1663324510.508044,4830.997707,1340,1663324510.008411,715,4830.498074,143,144,23,11,0
1663324510.510945,4831.000608,760,1663324510.011181,390,4830.500844,78,84,13,6,0
1663324510.863579,4831.353242,240412,1663324510.36374,134225,4830.853403,26845,24768,4147,2065,1
1663324510.875786,4831.365449,123348,1663324510.375879,69940,4830.865542,13988,12900,2124,1076,1
1663324510.802476,4831.292139,933,1663324510.401827,1239,4830.89149,147,153,15,21,0
1663324511.364045,4831.853708,230992,1663324510.864058,132080,4831.353721,26416,24396,3973,2032,1
1663324511.375927,4831.86559,119224,1663324510.876165,68380,4831.365828,13676,12624,2050,1052,1
1663324511.006387,4831.49605,1340,1663324510.508445,845,4830.998108,169,144,23,13,0
1663324511.007725,4831.497388,980,1663324510.511314,585,4831.000977,117,96,17,9,0
1663324511.401943,4831.891606,933,1663324511.000668,1187,4831.490331,147,153,15,20,0
1663324511.864062,4832.353725,246120,1663324511.364098,145015,4831.853761,29003,26784,4218,2231,1
1663324511.875939,4832.365602,117940,1663324511.376372,69030,4831.866035,13806,12744,2023,1062,1
1663324512.003937,4832.4936,933,1663324511.601175,1239,4832.090838,147,153,15,21,0
1663324512.364089,4832.853752,228708,1663324511.864125,144625,4832.353788,28925,26688,3885,2225,1
1663324512.376476,4832.866139,113124,1663324511.876692,70265,4832.366355,14053,12972,1926,1081,1
1663324512.010345,4832.500008,1856,1663324511.520295,1040,4832.009958,208,192,32,16,0
1663324512.014546,4832.504209,1160,1663324511.525304,650,4832.014967,130,120,20,10,0
1663324512.602223,4833.091886,933,1663324512.200342,1239,4832.690005,147,153,15,21,0
1663324512.864136,4833.353799,268232,1663324512.364243,152815,4832.853906,30563,28200,4616,2351,1
1663324512.87669,4833.366353,130308,1663324512.376723,73645,4832.866386,14729,13620,2244,1133,1
1663324512.509566,4832.999229,928,1663324512.506298,520,4832.995961,104,96,16,8,0
1663324512.512,4833.001663,580,1663324512.509914,325,4832.999577,65,60,10,5,0
1663324513.364247,4833.85391,255776,1663324512.864248,145210,4833.353911,29042,26820,4403,2234,1
1663324513.376701,4833.866364,123128,1663324512.876773,69940,4833.366436,13988,12888,2120,1076,1
1663324513.210732,4833.700395,933,1663324512.800449,1239,4833.290112,147,153,15,21,0
1663324513.509523,4833.999186,1248,1663324513.009611,780,4833.499274,156,156,21,12,0
1663324513.864313,4834.353976,251752,1663324513.364349,142350,4833.854012,28470,26280,4336,2190,1
1663324513.876521,4834.366184,133668,1663324513.377103,75075,4833.866766,15015,13860,2304,1155,1
1663324513.811421,4834.301084,933,1663324513.402872,1239,4833.892535,147,153,15,21,0
1663324513.510547,4834.00021,400,1663324513.509622,260,4833.999285,52,36,7,4,0
1663324513.512977,4834.00264,1160,1663324513.020345,650,4833.510008,130,120,20,10,0
1663324494.090793,4814.580456,121,1663324494.090117,64,4814.57978,12,17,2,1,0
1663324514.364183,4834.853846,231948,1663324513.864425,129220,4834.354088,25844,23844,4002,1988,1
1663324514.377926,4834.867589,115604,1663324513.878041,64545,4834.367704,12909,11916,1994,993,1
1663324514.509456,4834.999119,1700,1663324514.011801,1040,4834.501464,208,192,29,16,0
1663324514.452732,4834.942395,933,1663324514.000781,1187,4834.490444,147,153,15,20,0
1663324514.864487,4835.35415,239312,1663324514.364527,138060,4834.85419,27612,25488,4112,2124,1
1663324514.878036,4835.367699,122284,1663324514.378059,72215,4834.867722,14443,13344,2095,1111,1
1663324514.510656,4835.000319,1160,1663324514.014758,650,4834.504421,130,120,20,10,0
1663324515.010686,4835.500349,933,1663324514.603476,1239,4835.093139,147,153,15,21,0
1663324515.364567,4835.85423,221096,1663324514.864571,126360,4835.354234,25272,23340,3803,1944,1
1663324515.37813,4835.867793,136140,1663324514.87814,80080,4835.367803,16016,14772,2334,1232,1
1663324515.005612,4835.495275,980,1663324514.553014,520,4835.042677,104,96,17,8,0
1663324515.011807,4835.50147,580,1663324515.005696,325,4835.495359,65,60,10,5,0
1663324515.607304,4836.096967,933,1663324515.199991,1239,4835.689654,147,153,15,21,0
1663324515.864513,4836.354176,205540,1663324515.364576,130065,4835.854239,25857,24216,3487,2004,1
1663324515.878129,4836.367792,142876,1663324515.378162,87490,4835.867825,17498,16152,2437,1346,1
1663324515.50643,4835.996093,928,1663324515.503827,520,4835.99349,104,96,16,8,0
1663324515.508069,4835.997732,580,1663324515.506489,325,4835.996152,65,60,10,5,0
1663324516.364527,4836.85419,141232,1663324515.864579,128921,4836.354242,18993,17784,2374,2114,1
1663324516.378186,4836.867849,104820,1663324515.878258,64155,4836.367921,12831,11844,1788,987,1
1663324516.243402,4836.733065,543,1663324515.80271,543,4836.292373,75,75,9,9,0
1663324516.160644,4836.650307,616,1663324516.007551,520,4836.497214,104,96,10,8,0
1663324516.118308,4836.607971,580,1663324516.1169,325,4836.606563,65,60,10,5,0
1663324516.864676,4837.354339,174284,1663324516.364684,155285,4836.854347,25077,22536,2918,2504,1
1663324516.878921,4837.368584,63632,1663324516.379036,34840,4836.868699,6968,6432,1100,536,1
1663324516.805664,4837.295327,543,1663324516.402637,543,4836.8923,75,75,9,9,0
1663324517.364692,4837.854355,218284,1663324516.864748,138996,4837.354411,27716,25572,3706,2140,1
1663324517.379091,4837.868754,107956,1663324516.879297,62205,4837.36896,12441,11496,1855,957,1
1663324517.008627,4837.49829,1648,1663324516.510309,1040,4836.999972,208,192,28,16,0
1663324517.011729,4837.501392,1160,1663324516.628811,650,4837.118474,130,120,20,10,0
1663324517.402983,4837.892646,933,1663324517.000123,1239,4837.489786,147,153,15,21,0
1663324517.864779,4838.354442,216608,1663324517.364842,124085,4837.854505,24817,22908,3725,1909,1
1663324517.879205,4838.368868,128592,1663324517.379349,77220,4837.869012,15444,14244,2199,1188,1
1663324518.005836,4838.495499,992,1663324517.505837,585,4837.9955,117,108,17,9,0
1663324517.511536,4838.001199,580,1663324517.509255,325,4837.998918,65,60,10,5,0
1663324518.003219,4838.492882,933,1663324517.599885,1239,4838.089548,147,153,15,21,0
1663324518.364834,4838.854497,261784,1663324517.864868,146770,4838.354531,29354,27108,4513,2258,1
1663324518.379306,4838.868969,131452,1663324517.879353,73710,4838.369016,14742,13620,2266,1134,1
1663324518.010534,4838.500197,864,1663324518.005857,455,4838.49552,91,84,15,7,0
1663324518.018695,4838.508358,580,1663324518.010601,325,4838.500264,65,60,10,5,0
1663324518.602978,4839.092641,933,1663324518.200954,1239,4838.690617,147,153,15,21,0
1663324518.864913,4839.354576,220332,1663324518.364973,125320,4838.854636,25064,23148,3792,1928,1
1663324518.879378,4839.369041,119824,1663324518.379408,67405,4838.869071,13481,12444,2065,1037,1
1663324519.00764,4839.497303,1108,1663324518.507654,585,4838.997317,117,120,19,9,0
1663324519.011764,4839.501427,888,1663324518.511805,585,4839.001468,117,108,15,9,0
1663324519.364921,4839.854584,233492,1663324518.865004,133640,4839.354667,26728,24660,4016,2056,1
1663324519.378071,4839.867734,129140,1663324518.879485,75400,4839.369148,15080,13908,2216,1160,1
1663324519.204882,4839.694545,933,1663324518.800579,1239,4839.290242,147,153,15,21,0
1663324519.507626,4839.997289,928,1663324519.007742,520,4839.497405,104,96,16,8,0
1663324519.511778,4840.001441,400,1663324519.011805,195,4839.501468,39,36,7,3,0
1663324519.865187,4840.35485,237384,1663324519.36521,134875,4839.854873,26975,24912,4086,2075,1
1663324519.878837,4840.3685,121124,1663324519.379512,68250,4839.869175,13650,12600,2087,1050,1
1663324519.802381,4840.292044,933,1663324519.400609,1239,4839.890272,147,153,15,21,0
1663324520.365209,4840.854872,237680,1663324519.865277,133510,4840.35494,26702,24636,4097,2054,1
1663324520.379892,4840.869555,120052,1663324519.879913,67730,4840.369576,13546,12516,2068,1042,1
1663324520.007807,4840.49747,1676,1663324519.50789,975,4839.997553,195,168,29,15,0
1663324520.009751,4840.499414,928,1663324519.51227,520,4840.001933,104,96,16,8,0
1663324520.401972,4840.891635,933,1663324520.002758,1239,4840.492421,147,153,15,21,0
1663324520.865255,4841.354918,249804,1663324520.365347,142220,4840.85501,28444,26256,4299,2188,1
1663324520.879662,4841.369325,125572,1663324520.380136,70720,4840.869799,14144,13044,2164,1088,1
1663324520.506848,4840.996511,928,1663324520.505103,520,4840.994766,104,96,16,8,0
1663324520.508972,4840.998635,580,1663324520.506916,325,4840.996579,65,60,10,5,0
1663324521.003583,4841.493246,933,1663324520.600709,1239,4841.090372,147,153,15,21,0
1663324521.365355,4841.855018,252444,1663324520.865364,143000,4841.355027,28600,26400,4347,2200,1
1663324521.379994,4841.869657,127060,1663324520.880289,71955,4841.369952,14391,13284,2188,1107,1
1663324521.007597,4841.49726,928,1663324521.005233,520,4841.494896,104,96,16,8,0
1663324521.507846,4841.997509,644,1663324521.007874,325,4841.497537,65,72,11,5,0
1663324521.602827,4842.09249,933,1663324521.201169,1239,4841.690832,147,153,15,21,0
1663324521.865248,4842.354911,239736,1663324521.365382,134160,4841.855045,26832,24768,4134,2064,1
1663324521.880404,4842.370067,124780,1663324521.380458,69745,4841.870121,13949,12876,2152,1073,1
1663324521.507759,4841.997422,928,1663324521.505968,520,4841.995631,104,96,16,8,0
1663324521.509719,4841.999382,516,1663324521.507996,325,4841.997659,65,48,9,5,0
1663324522.365313,4842.854976,186908,1663324521.865389,109395,4842.355052,21879,20196,3206,1683,1
1663324522.380227,4842.86989,94732,1663324521.88049,58240,4842.370153,11648,10752,1615,896,1
1663324522.202426,4842.692089,933,1663324521.801252,1239,4842.290915,147,153,15,21,0
1663324522.052478,4842.542141,876,1663324522.007083,520,4842.496746,104,96,15,8,0
1663324522.013055,4842.502718,580,1663324522.00963,325,4842.499293,65,60,10,5,0
1663324522.865389,4843.355052,232428,1663324522.365407,150410,4842.85507,30082,27756,3936,2314,1
1663324522.880503,4843.370166,109644,1663324522.380531,64025,4842.870194,12805,11832,1881,985,1
1663324522.801595,4843.291258,933,1663324522.400064,1239,4842.889727,147,153,15,21,0
1663324523.008364,4843.498027,1224,1663324522.508471,650,4842.998134,130,132,21,10,0
1663324523.01127,4843.500933,940,1663324522.511515,520,4843.001178,104,108,16,8,0
1663324523.365355,4843.855018,193060,1663324522.865429,110890,4843.355092,22178,20472,3319,1706,1
1663324523.380014,4843.869677,99560,1663324522.880576,57135,4843.370239,11427,10536,1712,879,1
1663324523.402113,4843.891776,933,1663324523.000812,1239,4843.490475,147,153,15,21,0
1663324523.865418,4844.355081,243308,1663324523.365504,138580,4843.855167,27716,25584,4187,2132,1
1663324523.880599,4844.370262,126756,1663324523.380663,73060,4843.870326,14612,13500,2178,1124,1
1663324523.50743,4843.997093,1560,1663324523.008489,910,4843.498152,182,156,27,14,0
1663324523.509176,4843.998839,748,1663324523.011558,455,4843.501221,91,72,13,7,0
1663324524.004828,4844.494491,933,1663324523.600012,1187,4844.089675,147,153,15,20,0
1663324524.365475,4844.855138,246352,1663324523.865529,139165,4844.355192,27833,25716,4243,2141,1
1663324524.380636,4844.870299,125012,1663324523.880731,70785,4844.370394,14157,13056,2153,1089,1
1663324524.056851,4844.546514,928,1663324524.006697,520,4844.49636,104,96,16,8,0
1663324524.010771,4844.500434,580,1663324524.008908,325,4844.498571,65,60,10,5,0
1663324524.602412,4845.092075,933,1663324524.201111,1239,4844.690774,147,153,15,21,0
1663324524.865288,4845.354951,231536,1663324524.365545,129025,4844.855208,25805,23796,3995,1985,1
1663324524.880732,4845.370395,116604,1663324524.380769,65455,4844.870432,13091,12084,2010,1007,1
1663324525.00675,4845.496413,1392,1663324524.507564,780,4844.997227,156,144,24,12,0
1663324525.010791,4845.500454,1044,1663324524.510837,585,4845.0005,117,108,18,9,0
1663324525.365533,4845.855196,246112,1663324524.865582,139555,4845.355245,27911,25788,4237,2147,1
1663324525.380561,4845.870224,133448,1663324524.881095,75010,4845.370758,15002,13848,2300,1154,1
1663324525.201699,4845.691362,933,1663324524.800133,1239,4845.289796,147,153,15,21,0
1663324525.865442,4846.355105,249764,1663324525.365654,148330,4845.855317,29666,27360,4277,2282,1
1663324525.881092,4846.370755,133432,1663324525.381187,76050,4845.87085,15210,14040,2296,1170,1
1663324525.803428,4846.293091,933,1663324525.400741,1239,4845.890404,147,153,15,21,0
1663324525.506728,4845.996391,1392,1663324525.007994,780,4845.497657,156,144,24,12,0
1663324525.507933,4845.997596,696,1663324525.010872,390,4845.500535,78,72,12,6,0
1663324481.07819,4801.567853,121,1663324481.07707,64,4801.566733,12,17,2,1,0
1663324526.365701,4846.855364,224908,1663324525.865728,143975,4846.355391,28795,26580,3814,2215,1
1663324526.381592,4846.871255,113300,1663324525.881636,65585,4846.371299,13117,12108,1946,1009,1
1663324526.01039,4846.500053,928,1663324526.006309,520,4846.495972,104,96,16,8,0
1663324526.014379,4846.504042,580,1663324526.010494,325,4846.500157,65,60,10,5,0
1663324526.403494,4846.893157,933,1663324526.000328,1239,4846.489991,147,153,15,21,0
1663324526.866202,4847.355865,214732,1663324526.366248,138645,4846.855911,27729,25608,3637,2133,1
1663324526.881958,4847.371621,117292,1663324526.381992,73970,4846.871655,14794,13656,1993,1138,1
1663324527.008638,4847.498301,1456,1663324526.50877,780,4846.998433,156,156,25,12,0
1663324527.010926,4847.500589,1044,1663324526.511028,585,4847.000691,117,108,18,9,0
1663324527.004683,4847.494346,933,1663324526.600843,1239,4847.090506,147,153,15,21,0
1663324527.366238,4847.855901,227720,1663324526.866252,141245,4847.355915,28249,26064,3878,2173,1
1663324527.382131,4847.871794,119048,1663324526.882144,78065,4847.371807,15613,14424,2012,1201,1
1663324527.602831,4848.092494,933,1663324527.200778,1239,4847.690441,147,153,15,21,0
1663324527.866256,4848.355919,218612,1663324527.366267,134875,4847.85593,26975,24912,3725,2075,1
1663324527.882134,4848.371797,113996,1663324527.382224,74490,4847.871887,14898,13740,1928,1146,1
1663324527.508138,4847.997801,1328,1663324527.00879,780,4847.498453,156,132,23,12,0
1663324527.5097,4847.999363,696,1663324527.011033,390,4847.500696,78,72,12,6,0
1663324528.366314,4848.855977,208432,1663324527.866362,126620,4848.356025,25324,23364,3559,1948,1
1663324528.382199,4848.871862,109044,1663324527.88224,66690,4848.371903,13338,12324,1860,1026,1
1663324528.244918,4848.734581,933,1663324527.800819,1187,4848.290482,147,153,15,20,0
1663324528.865984,4849.355647,229848,1663324528.366441,135525,4848.856104,27105,25020,3939,2085,1
1663324528.881744,4849.371407,138604,1663324528.382278,80470,4848.871941,16094,14844,2380,1238,1
1663324528.80498,4849.294643,933,1663324528.400681,1239,4848.890344,147,153,15,21,0
1663324528.510263,4848.999926,1544,1663324528.01195,1040,4848.501613,208,192,26,16,0
1663324528.513757,4849.00342,1160,1663324528.01501,650,4848.504673,130,120,20,10,0
1663324529.366825,4849.856488,226312,1663324528.866836,130390,4849.356499,26078,24084,3889,2006,1
1663324529.382061,4849.871724,115184,1663324528.883105,65650,4849.372768,13130,12120,1982,1010,1
1663324529.506872,4849.996535,1740,1663324529.007073,975,4849.496736,195,180,30,15,0
1663324529.402243,4849.891906,933,1663324529.000516,1239,4849.490179,147,153,15,21,0
1663324529.86678,4850.356443,242872,1663324529.366855,138255,4849.856518,27651,25512,4180,2127,1
1663324529.883023,4850.372686,117836,1663324529.38323,66495,4849.872893,13299,12276,2030,1023,1
1663324530.006814,4850.496477,180,1663324529.507089,65,4849.996752,13,24,3,1,0
1663324529.508991,4849.998654,1160,1663324529.009323,650,4849.498986,130,120,20,10,0
1663324530.005608,4850.495271,933,1663324529.600962,1239,4850.090625,147,153,15,21,0
1663324530.366853,4850.856516,223640,1663324529.86687,137670,4850.356533,27534,25416,3812,2118,1
1663324530.383819,4850.873482,96316,1663324529.883855,54925,4850.373518,10985,10152,1657,845,1
1663324530.603789,4851.093452,933,1663324530.201268,1239,4850.690931,147,153,15,21,0
