end,endOffset,rBytesSum,start,sBytesSum,startOffset,sPayloadSum,rPayloadSum,rPackets,sPackets,NST_B_Label
1663324721.525483,5042.015146,1160,1663324721.031543,650,5041.521206,130,120,20,10,0
1663322270.807468,2591.297131,933,1663322270.401115,1187,2590.890778,147,153,15,20,0
1663319699.210185,19.699848,933,1663319698.800616,1239,19.290279,147,153,15,21,0
1663325519.285392,5839.775055,52,1663325519.285333,65,5839.774996,13,0,1,1,0
1663326375.579808,6696.069471,118800,1663326375.07986,204867,6695.569523,23803,21768,1866,3482,1
1663321787.024711,2107.514374,1044,1663321786.530028,585,2107.019691,117,108,18,9,0
1663320067.507162,387.996825,1856,1663320067.016279,1040,387.505942,208,192,32,16,0
1663320364.01705,684.506713,1160,1663320363.522173,715,684.011836,143,120,20,11,0
1663321029.505846,1349.995509,644,1663321029.005895,325,1349.495558,65,72,11,5,0
1663322789.522132,3110.011795,1856,1663322789.022721,1040,3109.512384,208,192,32,16,0
1663320612.52218,933.011843,1160,1663320612.040061,650,932.529724,130,120,20,10,0
1663326045.094358,6365.584021,121,1663326045.094041,64,6365.583704,12,17,2,1,0
1663319696.013358,16.503021,1804,1663319695.515217,1040,16.00488,208,192,31,16,0
1663325446.515721,5767.005384,232,1663325446.308965,130,5766.798628,26,24,4,2,1
1663321590.524001,1911.013664,476,1663321590.024125,390,1910.513788,78,60,8,6,0
1663323276.418413,3596.908076,933,1663323276.001495,1239,3596.491158,147,153,15,21,0
1663325393.60877,5714.098433,933,1663325393.201876,1239,5713.691539,147,153,15,21,0
1663320414.52007,735.009733,644,1663320414.02036,325,734.510023,65,72,11,5,0
1663323257.513817,3578.00348,952,1663323257.014186,650,3577.503849,130,120,16,10,0
1663325009.05774,5329.547403,933,1663325008.601087,1239,5329.09075,147,153,15,21,0
1663324720.413561,5040.903224,933,1663324720.000902,1239,5040.490565,147,153,15,21,0
1663323980.50563,4300.995293,168,1663323980.505457,130,4300.99512,26,12,3,2,0
1663326092.511297,6413.00096,580,1663326092.510451,325,6413.000114,65,60,10,5,0
1663323997.609188,4318.098851,933,1663323997.200755,1239,4317.690418,147,153,15,21,0
1663323785.504083,4105.993746,1804,1663323785.004088,975,4105.493751,195,192,31,15,0
1663326793.02056,7113.510223,580,1663326793.01915,325,7113.508813,65,60,10,5,0
1663320667.525348,988.015011,1004,1663320667.029922,650,987.519585,130,120,17,10,0
1663326267.553371,6588.043034,772,1663326267.505755,520,6587.995418,104,96,13,8,0
1663324657.521263,4978.010926,1856,1663324657.022438,1040,4977.512101,208,192,32,16,0
1663327106.516721,7427.006384,668,1663327106.017012,585,7426.506675,117,96,11,9,0
1663322812.614706,3133.104369,933,1663322812.201324,1239,3132.690987,147,153,15,21,0
1663323970.003507,4290.49317,1160,1663323969.503793,650,4289.993456,130,120,20,10,0
1663327064.068881,7384.558544,616,1663327064.020571,520,7384.510234,104,96,10,8,0
1663321695.515048,2016.004711,1044,1663321695.019033,585,2015.508696,117,108,18,9,0
1663319758.008437,78.4981,933,1663319757.600674,1239,78.090337,147,153,15,21,0
1663323612.008542,3932.498205,1044,1663323611.50938,585,3931.999043,117,108,18,9,0
1663321303.512862,1624.002525,1624,1663321303.013874,910,1623.503537,182,168,28,14,0
1663322441.523832,2762.013495,1004,1663322441.031118,650,2761.520781,130,120,17,10,0
1663320309.560785,630.050448,708,1663320309.514375,520,630.004038,104,84,12,8,0
1663325239.866208,5560.355871,248464,1663325239.366253,225884,5559.855916,0,0,5647,5647,1
1663326605.604552,6926.094215,933,1663326605.201387,1239,6925.69105,147,153,15,21,0
1663321198.521474,1519.011137,928,1663321198.51375,520,1519.003413,104,96,16,8,0
1663327493.742031,7814.231694,308,1663327493.245164,260,7813.734827,52,48,5,4,1
1663322008.027017,2328.51668,888,1663322007.528156,585,2328.017819,117,108,15,9,0
1663325721.025443,6041.515106,864,1663325721.016484,520,6041.506147,104,84,15,8,0
1663323387.406119,3707.895782,933,1663323387.003414,1239,3707.493077,147,153,15,21,0
1663321679.211005,1999.700668,933,1663321678.80049,1239,1999.290153,147,153,15,21,0
1663325520.588355,5841.078018,65,1663325520.588175,52,5841.077838,0,13,1,1,0
1663326669.622784,6990.112447,1276,1663326669.213478,715,6989.703141,143,132,22,11,1
1663322757.414036,3077.903699,933,1663322757.002775,1239,3077.492438,147,153,15,21,0
1663321908.525864,2229.015527,1108,1663321908.028023,650,2228.517686,130,120,19,10,0
1663321538.029671,1858.519334,580,1663321538.026337,325,1858.516,65,60,10,5,0
1663326262.411028,6582.900691,933,1663326262.000804,1239,6582.490467,147,153,15,21,0
1663321773.011774,2093.501437,928,1663321773.009363,520,2093.499026,104,96,16,8,0
1663324168.524559,4489.014222,1160,1663324168.031311,650,4488.520974,130,120,20,10,0
1663325758.514731,6079.004394,1688,1663325758.014803,910,6078.504466,182,180,29,14,0
1663325880.5131,6201.002763,1108,1663325880.023061,650,6200.512724,130,120,19,10,0
1663326372.015095,6692.504758,864,1663326372.009243,884,6692.498906,104,84,15,15,0
1663323402.408897,3722.89856,933,1663323402.007028,1239,3722.496691,147,153,15,21,0
1663326875.208594,7195.698257,503,1663326874.718357,452,7195.20802,88,75,8,7,1
1663323704.415326,4024.904989,933,1663323704.001135,1239,4024.490798,147,153,15,21,0
1663327573.210345,7893.700008,296,1663327572.853624,195,7893.343287,39,36,5,3,1
1663327160.167988,7480.657651,78540,1663327159.66853,44395,7480.158193,8879,8184,1353,683,1
1663325360.545942,5681.035605,1276,1663325360.150303,715,5680.639966,143,132,22,11,1
1663323868.057195,4188.546858,52,1663323868.057195,0,4188.546858,0,0,1,0,0
1663323818.405091,4138.894754,933,1663323818.001453,1187,4138.491116,147,153,15,20,0
1663322137.018019,2457.507682,1456,1663322136.518049,780,2457.007712,156,156,25,12,0
1663323480.014146,3800.503809,580,1663323480.013353,325,3800.503016,65,60,10,5,0
1663324195.74168,4516.231343,121,1663324195.740018,64,4516.229681,12,17,2,1,0
1663324012.528119,4333.017782,516,1663324012.523065,325,4333.012728,65,48,9,5,0
1663323967.007079,4287.496742,760,1663323966.508805,390,4286.998468,78,84,13,6,0
1663321205.834356,1526.324019,933,1663321205.400354,1239,1525.890017,147,153,15,21,0
1663326979.522831,7300.012494,1056,1663326979.025928,650,7299.515591,130,120,18,10,0
1663324800.520403,5121.010066,980,1663324800.052939,520,5120.542602,104,96,17,8,0
1663320572.023192,892.512855,928,1663320572.015812,520,892.505475,104,96,16,8,0
1663326614.507802,6934.997465,52,1663326614.507789,65,6934.997452,13,0,1,1,0
1663325900.009274,6220.498937,1740,1663325899.509347,975,6219.99901,195,180,30,15,0
1663326826.020838,7146.510501,632,1663326826.015137,390,7146.5048,78,60,11,6,0
1663320290.565692,611.055355,308,1663320290.517595,260,611.007258,52,48,5,4,0
1663322138.015345,2458.505008,928,1663322138.008619,520,2458.498282,104,96,16,8,0
1663322842.007747,3162.49741,940,1663322841.507918,585,3161.997581,117,108,16,9,0
1663326416.506093,6736.995756,864,1663326416.504565,455,6736.994228,91,84,15,7,0
1663321248.526455,1569.016118,580,1663321248.519701,325,1569.009364,65,60,10,5,0
1663327549.127058,7869.616721,84,1663327549.12418,0,7869.613843,0,0,2,0,1
1663327412.511725,7733.001388,928,1663327412.507947,520,7732.99761,104,96,16,8,0
1663325339.443444,5659.933107,708,1663325338.950977,455,5659.44064,91,84,12,7,1
1663324443.520244,4764.009907,928,1663324443.516034,520,4764.005697,104,96,16,8,0
1663319949.033172,269.522835,772,1663319948.533464,455,269.023127,91,96,13,7,0
1663325472.520249,5793.009912,1160,1663325472.022479,650,5792.512142,130,120,20,10,0
1663327367.014151,7687.503814,632,1663327366.557405,325,7687.047068,65,60,11,5,0
1663324730.563067,5051.05273,1160,1663324730.077331,650,5050.566994,130,120,20,10,1
1663319933.519023,254.008686,812,1663319933.513059,455,254.002722,91,84,14,7,0
1663322342.528131,2663.017794,464,1663322342.523589,260,2663.013252,52,48,8,4,0
1663327158.666168,7479.155831,95572,1663327158.166431,54405,7478.656094,10881,10032,1645,837,1
1663323194.022246,3514.511909,1160,1663323193.52547,650,3514.015133,130,120,20,10,0
1663323977.254947,4297.74461,748,1663323976.78735,455,4297.277013,91,72,13,7,1
1663322391.50472,2711.994383,928,1663322391.502945,520,2711.992608,104,96,16,8,0
1663326822.011232,7142.500895,928,1663326822.007701,520,7142.497364,104,96,16,8,0
1663320871.520454,1192.010117,876,1663320871.023261,520,1191.512924,104,96,15,8,0
1663322283.406276,2603.895939,933,1663322283.001511,1239,2603.491174,147,153,15,21,0
1663320940.015133,1260.504796,933,1663320939.600752,1239,1260.090415,147,153,15,21,0
1663327177.096045,7497.585708,182136,1663327176.596139,110305,7497.085802,22061,20364,3111,1697,1
1663320452.526016,773.015679,992,1663320452.032256,650,772.521919,130,108,17,10,0
1663324994.545322,5315.034985,1044,1663324994.093587,585,5314.58325,117,108,18,9,1
1663322965.0093,3285.498963,933,1663322964.600479,1239,3285.090142,147,153,15,21,0
1663327013.202722,7333.692385,933,1663327012.8017,1239,7333.291363,147,153,15,21,0
1663321671.407046,1991.896709,933,1663321671.001289,1187,1991.490952,147,153,15,20,0
1663323200.809028,3521.298691,933,1663323200.400429,1239,3520.890092,147,153,15,21,0
1663324303.529968,4624.019631,928,1663324303.522357,520,4624.01202,104,96,16,8,0
1663320046.605482,367.095145,933,1663320046.201254,1239,366.690917,147,153,15,21,0
1663325102.88005,5423.369713,168440,1663325102.431823,185284,5422.921486,0,0,4211,4211,1
1663320803.019745,1123.509408,1456,1663320802.520177,780,1123.00984,156,156,25,12,0
1663320860.803969,1181.293632,933,1663320860.400338,1239,1180.890001,147,153,15,21,0
1663321691.523679,2012.013342,1160,1663321691.03035,650,2011.520013,130,120,20,10,0
1663320304.561247,625.05091,824,1663320304.513287,520,625.00295,104,96,14,8,0
1663320755.514449,1076.004112,1480,1663320755.014788,975,1075.504451,195,180,25,15,0
1663322966.014467,3286.50413,812,1663322965.516738,455,3286.006401,91,84,14,7,0
1663327554.693189,7875.182852,180,1663327554.233755,182,7874.723418,26,12,3,3,1
1663327858.610986,8179.100649,933,1663327858.202104,1239,8178.691767,147,153,15,21,0
1663324180.069062,4500.558725,933,1663324179.601216,1187,4500.090879,147,153,15,20,0
1663324027.56944,4348.059103,121,1663324027.568266,64,4348.057929,12,17,2,1,0
1663325051.507852,5371.997515,1856,1663325051.02022,1040,5371.509883,208,192,32,16,0
1663321172.808769,1493.298432,933,1663321172.400825,1239,1492.890488,147,153,15,21,0
1663321424.027222,1744.516885,1108,1663321423.527223,585,1744.016886,117,120,19,9,0
1663323785.504982,4105.994645,952,1663323785.006652,650,4105.496315,130,120,16,10,0
1663320862.522662,1183.012325,1160,1663320862.024194,650,1182.513857,130,120,20,10,0
1663326011.318547,6331.80821,1624,1663326010.913087,910,6331.40275,182,168,28,14,1
1663323959.007791,4279.497454,928,1663323959.004571,520,4279.494234,104,96,16,8,0
1663319897.812685,218.302348,933,1663319897.400986,1239,217.890649,147,153,15,21,0
1663324701.52198,5022.011643,696,1663324701.022012,390,5021.511675,78,72,12,6,0
1663320086.809624,407.299287,933,1663320086.401167,1239,406.89083,147,153,15,21,0
1663325873.004418,6193.494081,933,1663325872.600589,1239,6193.090252,147,153,15,21,0
1663321677.0313,1997.520963,632,1663321676.568615,325,1997.058278,65,60,11,5,0
1663322653.018007,2973.50767,580,1663322653.014652,325,2973.504315,65,60,10,5,0
1663324532.011444,4852.501107,928,1663324531.511482,520,4852.001145,104,96,16,8,0
1663322383.013241,2703.502904,1624,1663322382.514144,910,2703.003807,182,168,28,14,0
1663322068.561408,2389.051071,616,1663322068.512188,520,2389.001851,104,96,10,8,0
1663322078.52383,2399.013493,284,1663322078.521239,195,2399.010902,39,24,5,3,0
1663321481.211714,1801.701377,933,1663321480.801214,1239,1801.290877,147,153,15,21,0
1663327112.51077,7433.000433,1172,1663327112.012182,650,7432.501845,130,132,20,10,0
1663324374.021024,4694.510687,580,1663324374.016257,325,4694.50592,65,60,10,5,0
1663321464.448749,1784.938412,933,1663321464.001092,1187,1784.490755,147,153,15,20,0
1663325575.800498,5896.290161,0,1663325575.800498,42,5896.290161,0,0,0,1,1
1663325495.813856,5816.303519,933,1663325495.400283,1239,5815.889946,147,153,15,21,0
1663325982.515389,6303.005052,1456,1663325982.018163,845,6302.507826,169,156,25,13,0
1663322739.512697,3060.00236,1160,1663322739.028727,650,3059.51839,130,120,20,10,0
1663326340.916545,6661.406208,720,1663326340.509528,936,6660.999191,104,96,12,16,0
1663321656.517523,1977.007186,1276,1663321656.017784,715,1976.507447,143,132,22,11,0
1663324490.860718,4811.350381,221516,1663324490.360849,135395,4810.850512,27079,25008,3779,2083,1
1663322378.507791,2698.997454,1792,1663322378.016177,1040,2698.50584,208,180,31,16,0
1663323074.518618,3395.008281,1248,1663323074.018824,845,3394.508487,169,156,21,13,0
1663321855.61015,2176.099813,933,1663321855.202027,1239,2175.69169,147,153,15,21,0
1663320738.525233,1059.014896,644,1663320738.025573,325,1058.515236,65,72,11,5,0
1663327195.085408,7515.575071,720,1663327195.012261,520,7515.501924,104,96,12,8,0
1663321216.607083,1537.096746,933,1663321216.200863,1239,1536.690526,147,153,15,21,0
1663320983.017074,1303.506737,1056,1663320982.517112,715,1303.006775,143,120,18,11,0
1663326277.338702,6597.828365,237600,1663326276.838752,216000,6597.328415,0,0,5400,5400,1
1663322747.513743,3068.003406,836,1663322747.013873,585,3067.503536,117,108,14,9,0
1663322616.076824,2936.566487,528,1663322616.023669,325,2936.513332,65,60,9,5,0
1663320526.013347,846.50301,933,1663320525.601331,1239,846.090994,147,153,15,21,0
1663327206.5207,7527.010363,1160,1663327206.022287,650,7526.51195,130,120,20,10,0
1663323659.015622,3979.505285,928,1663323659.010871,520,3979.500534,104,96,16,8,0
1663320528.504889,848.994552,928,1663320528.503842,520,848.993505,104,96,16,8,0
1663322309.017736,2629.507399,928,1663322309.011356,520,2629.501019,104,96,16,8,0
1663320401.517704,722.007367,1572,1663320401.017748,910,721.507411,182,168,27,14,0
1663323337.508479,3657.998142,1676,1663323337.01999,975,3657.509653,195,168,29,15,0
1663325489.894606,5810.384269,217616,1663325489.394648,137800,5809.884311,27300,24852,3707,2125,1
1663320929.807462,1250.297125,933,1663320929.400634,1239,1249.890297,147,153,15,21,0
1663324740.516363,5061.006026,372,1663324740.016395,325,5060.506058,65,60,6,5,0
1663326036.776855,6357.266518,1276,1663326036.379535,715,6356.869198,143,132,22,11,1
1663320815.524301,1136.013964,232,1663320815.521926,130,1136.011589,26,24,4,2,0
1663320433.517185,754.006848,1340,1663320433.017191,780,753.506854,156,144,23,12,0
1663322891.516046,3212.005709,1856,1663322891.020526,1040,3211.510189,208,192,32,16,0
1663322817.015545,3137.505208,1328,1663322816.517028,780,3137.006691,156,132,23,12,0
1663322016.529206,2337.018869,516,1663322016.524593,325,2337.014256,65,48,9,5,0
1663326705.017708,7025.507371,748,1663326704.518226,455,7025.007889,91,72,13,7,0
1663326333.563101,6654.052764,191600,1663326333.063183,122915,6653.552846,24583,22704,3248,1891,1
1663320628.016208,948.505871,928,1663320628.009353,520,948.499016,104,96,16,8,0
1663322564.801993,2885.291656,933,1663322564.40146,1239,2884.891123,147,153,15,21,0
1663322789.206181,3109.695844,933,1663322788.801104,1239,3109.290767,147,153,15,21,0
1663321713.405524,2033.895187,933,1663321713.002563,1239,2033.492226,147,153,15,21,0
1663325575.80508,5896.294743,0,1663325575.80508,42,5896.294743,0,0,0,1,1
1663327751.522149,8072.011812,1596,1663327751.023081,1040,8071.512744,208,192,27,16,0
1663321332.518814,1653.008477,1856,1663321332.020859,1040,1652.510522,208,192,32,16,0
1663324710.211014,5030.700677,933,1663324709.801309,1239,5030.290972,147,153,15,21,0
1663323987.358525,4307.848188,2268,1663323986.867602,1300,4307.357265,260,240,39,20,1
1663323932.773982,4253.263645,0,1663323932.630609,10710,4253.120272,0,0,0,255,1
1663321437.409497,1757.89916,933,1663321437.001605,1187,1757.491268,147,153,15,20,0
1663323804.006063,4124.495726,928,1663323804.004154,520,4124.493817,104,96,16,8,0
1663323598.433899,3918.923562,121,1663323598.433115,116,3918.922778,12,17,2,2,0
1663323757.520352,4078.010015,1044,1663323757.022332,585,4077.511995,117,108,18,9,0
1663320992.019725,1312.509388,580,1663320992.018031,325,1312.507694,65,60,10,5,0
1663327210.019325,7530.508988,933,1663327209.601471,1187,7530.091134,147,153,15,20,0
1663320230.523136,551.012799,928,1663320230.516303,520,551.005966,104,96,16,8,0
1663324920.5057,5240.995363,1544,1663324920.016472,1040,5240.506135,208,192,26,16,0
1663323645.282401,3965.772064,150436,1663323644.782514,136760,3965.272177,0,0,3419,3419,1
1663325238.86618,5559.355843,293084,1663325238.366201,266440,5558.855864,0,0,6661,6661,1
1663323058.605692,3379.095355,933,1663323058.200907,1239,3378.69057,147,153,15,21,0
1663328018.256869,8338.746532,933,1663328017.801802,1187,8338.291465,147,153,15,20,0
1663325256.516604,5577.006267,1508,1663325256.017043,845,5576.506706,169,156,26,13,0
1663320383.523722,704.013385,580,1663320383.519141,325,704.008804,65,60,10,5,0
1663325543.299513,5863.789176,107936,1663325542.799585,114698,5863.289248,19734,17568,1742,1826,1
1663322255.511427,2576.00109,1544,1663322255.016273,1040,2575.505936,208,192,26,16,0
1663321933.019632,2253.509295,516,1663321932.51983,325,2253.009493,65,48,9,5,0
1663320774.065223,1094.554886,616,1663320774.012509,520,1094.502172,104,96,10,8,0
1663328059.033187,8379.52285,933,1663328058.600967,1239,8379.09063,147,153,15,21,0
1663326362.530242,6683.019905,928,1663326362.503534,520,6682.993197,104,96,16,8,0
1663319730.41249,50.902153,933,1663319730.001644,1239,50.491307,147,153,15,21,0
1663327132.63704,7453.126703,125408,1663327132.137063,75270,7452.626726,15054,13920,2144,1158,1
1663321034.508436,1354.998099,1804,1663321034.008443,975,1354.498106,195,192,31,15,0
1663325494.394615,5814.884278,238588,1663325493.895307,142090,5814.38497,28418,26220,4084,2186,1
1663320011.072984,331.562647,876,1663320011.013842,520,331.503505,104,96,15,8,0
1663328000.518322,8321.007985,580,1663328000.512737,325,8321.0024,65,60,10,5,0
1663321600.648668,1921.138331,933,1663321600.201447,1239,1920.69111,147,153,15,21,0
1663328050.51159,8371.001253,580,1663328050.510362,325,8371.000025,65,60,10,5,0
1663320023.522225,344.011888,580,1663320023.520814,325,344.010477,65,60,10,5,0
1663320761.209865,1081.699528,933,1663320760.801311,1239,1081.290974,147,153,15,21,0
1663323656.580883,3977.070546,42,1663323656.580875,42,3977.070538,0,0,1,1,1
1663321038.005525,1358.495188,928,1663321038.002814,520,1358.492477,104,96,16,8,0
1663327356.523235,7677.012898,1160,1663327356.036583,650,7676.526246,130,120,20,10,0
1663323764.413605,4084.903268,933,1663323764.000341,1239,4084.490004,147,153,15,21,0
1663323289.068701,3609.558364,933,1663323288.601054,1239,3609.090717,147,153,15,21,0
1663322130.013381,2450.503044,812,1663322129.51458,455,2450.004243,91,84,14,7,0
1663322822.817129,3143.306792,933,1663322822.401001,1239,3142.890664,147,153,15,21,0
1663326408.80561,6729.295273,933,1663326408.40067,1239,6728.890333,147,153,15,21,0
1663321123.013462,1443.503125,1468,1663321122.516174,910,1443.005837,182,168,25,14,0
1663327673.51884,7994.008503,1248,1663327673.018919,780,7993.508582,156,156,21,12,0
1663326654.20664,6974.696303,1866,1663326653.801623,2478,6974.291286,294,306,30,42,1
1663327277.159343,7597.649006,323,1663327276.785325,322,7597.274988,62,63,5,5,1
1663325181.20589,5501.695553,933,1663325180.801195,1239,5501.290858,147,153,15,21,0
1663324490.017639,4810.507302,580,1663324490.016426,325,4810.506089,65,60,10,5,0
1663325098.431276,5418.920939,260348,1663325097.931315,236720,5418.420978,0,0,5917,5918,1
1663323210.408614,3530.898277,933,1663323210.002846,1239,3530.492509,147,153,15,21,0
1663322841.010381,3161.500044,1096,1663322840.51718,585,3161.006843,117,108,19,9,0
1663324330.884828,4651.374491,42,1663324330.884813,42,4651.374476,0,0,1,1,0
1663326848.739506,7169.229169,503,1663326848.294255,619,7168.783918,63,63,8,10,1
1663324440.052933,4760.542596,928,1663324440.007658,520,4760.497321,104,96,16,8,0
1663328014.023198,8334.512861,933,1663328013.602033,1239,8334.091696,147,153,15,21,0
1663323640.509705,3960.999368,928,1663323640.505458,520,3960.995121,104,96,16,8,0
1663326841.55157,7162.041233,580,1663326841.529331,325,7162.018994,65,60,10,5,0
1663321778.024266,2098.513929,824,1663321777.564774,520,2098.054437,104,96,14,8,0
1663324473.526752,4794.016415,580,1663324473.521215,325,4794.010878,65,60,10,5,0
1663320986.06117,1306.550833,424,1663320986.01628,325,1306.505943,65,60,7,5,0
1663324547.015507,4867.50517,933,1663324546.601216,1239,4867.090879,147,153,15,21,0
1663327548.029926,7868.519589,580,1663327548.025788,325,7868.515451,65,60,10,5,0
1663322773.603672,3094.093335,933,1663322773.201114,1187,3093.690777,147,153,15,20,0
1663325101.931709,5422.421372,291280,1663325101.431725,320408,5421.921388,0,0,7282,7282,1
1663322316.069065,2636.558728,928,1663322316.014468,520,2636.504131,104,96,16,8,0
1663319728.00595,48.495613,604,1663319727.506268,455,47.995931,91,84,10,7,0
1663327396.408611,7716.898274,933,1663327396.001672,1187,7716.491335,147,153,15,20,0
1663327044.40455,7364.894213,933,1663327044.000266,1239,7364.489929,147,153,15,21,0
1663326024.403461,6344.893124,933,1663326024.001063,1239,6344.490726,147,153,15,21,0
1663325243.959381,5564.449044,339812,1663325243.45942,308920,5563.949083,0,0,7723,7723,1
1663324458.607775,4779.097438,933,1663324458.200573,1239,4778.690236,147,153,15,21,0
1663320145.520023,466.009686,540,1663320145.020039,390,465.509702,78,72,9,6,0
1663326709.010556,7029.500219,1160,1663326708.513983,650,7029.003646,130,120,20,10,0
1663323500.540688,3821.030351,220360,1663323500.040695,242352,3820.530358,0,0,5509,5508,1
1663320914.523873,1235.013536,1160,1663320914.027693,650,1234.517356,130,120,20,10,0
1663323385.517945,3706.007608,928,1663323385.513096,520,3706.002759,104,96,16,8,0
1663321037.801578,1358.291241,933,1663321037.40001,1187,1357.889673,147,153,15,20,0
1663323542.017082,3862.506745,1108,1663323541.517482,585,3862.007145,117,120,19,9,0
1663324003.004704,4323.494367,928,1663324003.00347,520,4323.493133,104,96,16,8,0
1663325318.255914,5638.745577,252,1663325318.060616,42,5638.550279,0,0,6,1,1
1663320721.516926,1042.006589,1508,1663320721.017875,845,1041.507538,169,156,26,13,0
1663326172.511028,6493.000691,980,1663326172.057177,520,6492.54684,104,96,17,8,0
1663324880.522876,5201.012539,1160,1663324880.026143,650,5200.515806,130,120,20,10,0
1663320392.20624,712.695903,933,1663320391.800537,1239,712.2902,147,153,15,21,0
1663323344.833609,3665.323272,121,1663323344.833273,64,3665.322936,12,17,2,1,0
1663321000.030962,1320.520625,933,1663320999.60111,1187,1320.090773,147,153,15,20,0
1663322548.017046,2868.506709,668,1663322547.518147,520,2868.00781,104,96,11,8,0
1663325049.026195,5369.515858,424,1663325048.526308,325,5369.015971,65,60,7,5,0
1663327627.015583,7947.505246,933,1663327626.603152,1239,7947.092815,147,153,15,21,0
1663320182.534153,503.023816,644,1663320182.034402,325,502.524065,65,72,11,5,0
1663327412.612757,7733.10242,933,1663327412.201231,1239,7732.690894,147,153,15,21,0
1663327763.523498,8084.013161,928,1663327763.023696,520,8083.513359,104,96,16,8,0
1663326134.555459,6455.045122,360,1663326134.114372,260,6454.604035,52,48,6,4,1
1663326546.010667,6866.50033,1648,1663326545.519106,1040,6866.008769,208,192,28,16,0
1663320442.525866,763.015529,992,1663320442.026012,520,762.515675,104,108,17,8,0
1663322942.510647,3263.00031,580,1663322942.509674,325,3262.999337,65,60,10,5,0
1663326149.235148,6469.724811,296,1663326148.764948,130,6469.254611,26,36,5,2,1
1663324656.512995,4977.002658,1508,1663324656.024868,845,4976.514531,169,156,26,13,0
1663325023.224441,5343.714104,1468,1663325022.761513,910,5343.251176,182,168,25,14,1
1663322267.065213,2587.554876,604,1663322267.01559,455,2587.505253,91,84,10,7,0
1663327039.015445,7359.505108,1392,1663327038.516552,780,7359.006215,156,144,24,12,0
1663325034.808978,5355.298641,933,1663325034.401725,1239,5354.891388,147,153,15,21,0
1663325520.069031,5840.558694,234,1663325519.708777,232,5840.19844,24,26,4,4,0
1663319870.810417,191.30008,933,1663319870.400584,1239,190.890247,147,153,15,21,0
1663321163.015324,1483.504987,580,1663321163.013665,325,1483.503328,65,60,10,5,0
1663320266.210792,586.700455,933,1663320265.802139,1239,586.291802,147,153,15,21,0
1663323459.644537,3780.1342,0,1663323459.26624,420,3779.755903,0,0,0,10,1
1663326326.061462,6646.551125,90456,1663326325.561493,71935,6646.051156,9815,9228,1550,1188,1
1663327293.210435,7613.700098,933,1663327292.801587,1239,7613.29125,147,153,15,21,0
1663320409.014057,729.50372,632,1663320408.514457,390,729.00412,78,60,11,6,0
1663325877.506912,6197.996575,1508,1663325877.00825,845,6197.497913,169,156,26,13,0
1663325928.527942,6249.017605,580,1663325928.525348,325,6249.015011,65,60,10,5,0
1663320506.068872,826.558535,476,1663320506.019831,325,826.509494,65,60,8,5,0
1663319803.519313,124.008976,644,1663319803.019594,325,123.509257,65,72,11,5,0
1663326196.510095,6516.999758,52,1663326196.510081,65,6516.999744,13,0,1,1,0
1663323109.607083,3430.096746,933,1663323109.201466,1239,3429.691129,147,153,15,21,0
1663324917.043808,5237.533471,245476,1663324916.543902,223160,5237.033565,0,0,5579,5579,1
1663320651.415719,971.905382,933,1663320651.002296,1187,971.491959,147,153,15,20,0
1663323123.029876,3443.519539,400,1663323122.530149,260,3443.019812,52,36,7,4,0
1663326759.127087,7079.61675,226284,1663326758.627124,131495,7079.116787,26299,24264,3885,2023,1
1663321439.809246,1760.298909,933,1663321439.401053,1239,1759.890716,147,153,15,21,0
1663325445.988962,5766.478625,168,1663325445.630044,130,5766.119707,26,12,3,2,1
1663325817.291844,6137.781507,451,1663325816.815905,452,6137.305568,88,87,7,7,1
1663323399.532179,3720.021842,632,1663323399.077043,325,3719.566706,65,60,11,5,0
1663322675.212287,2995.70195,933,1663322674.800579,1239,2995.290242,147,153,15,21,0
1663326582.011789,6902.501452,696,1663326581.526283,390,6902.015946,78,72,12,6,0
1663327041.008715,7361.498378,580,1663327041.007838,325,7361.497501,65,60,10,5,0
1663323844.809695,4165.299358,933,1663323844.401362,1239,4164.891025,147,153,15,21,0
1663321413.038092,1733.527755,580,1663321413.035316,325,1733.524979,65,60,10,5,0
1663323309.004418,3629.494081,1096,1663323308.520302,650,3629.009965,130,108,19,10,0
1663327177.177272,7497.666935,141504,1663327176.677365,84630,7497.167028,16926,15612,2421,1302,1
1663325062.526603,5383.016266,464,1663325062.521931,260,5383.011594,52,48,8,4,0
1663319926.515597,247.00526,1596,1663319926.019292,1040,246.508955,208,192,27,16,0
1663321756.007397,2076.49706,1160,1663321755.526548,650,2076.016211,130,120,20,10,0
1663321011.034085,1331.523748,580,1663321011.029332,325,1331.518995,65,60,10,5,0
1663325663.807732,5984.297395,933,1663325663.400396,1239,5983.890059,147,153,15,21,0
1663327743.523517,8064.01318,1160,1663327743.033224,650,8063.522887,130,120,20,10,0
1663324874.506431,5194.996094,928,1663324874.504352,520,5194.994015,104,96,16,8,0
1663320267.012441,587.502104,632,1663320266.564636,325,587.054299,65,60,11,5,0
1663322947.510711,3268.000374,1160,1663322947.016066,650,3267.505729,130,120,20,10,0
1663323932.007471,4252.497134,580,1663323932.006229,325,4252.495892,65,60,10,5,0
1663325993.202222,6313.691885,1866,1663325992.80104,2374,6313.290703,294,306,30,40,1
1663321802.014853,2122.504516,1096,1663321801.515044,650,2122.004707,130,108,19,10,0
